asi_codigo,nivelación = NULL xd,Tipología de asignatura,pro_id
3007001,NULL,TRABAJO DE GRADO,3508
3006992,0,DISCIPLINAR ,3508
3010171,1,DISCIPLINAR ,3509
3010839,0,DISCIPLINAR ,3509
3011064,0,DISCIPLINAR ,3509
3010622,1,DISCIPLINAR ,3509
3007006,1,FUNDAMENTACIÓN ,3509
3007007,1,FUNDAMENTACIÓN ,3509
3007008,1,FUNDAMENTACIÓN ,3509
3007009,1,FUNDAMENTACIÓN ,3509
3006828,1,FUNDAMENTACIÓN ,3509
3007010,1,DISCIPLINAR ,3509
3007011,1,FUNDAMENTACIÓN ,3509
1000004-M,1,FUNDAMENTACIÓN ,3509
1000005-M,1,FUNDAMENTACIÓN ,3509
3006950,1,DISCIPLINAR ,3509
3007067,NULL,TRABAJO DE GRADO,3509
3007019,1,FUNDAMENTACIÓN ,3509
3011012,1,DISCIPLINAR ,3509
3006951,1,DISCIPLINAR ,3509
3007023,1,DISCIPLINAR ,3509
3007024,1,DISCIPLINAR ,3509
3007028,1,DISCIPLINAR ,3509
1000019-M,1,FUNDAMENTACIÓN ,3509
3007029,1,DISCIPLINAR ,3509
3007030,1,DISCIPLINAR ,3509
3007033,1,DISCIPLINAR ,3509
3007034,1,DISCIPLINAR ,3509
3007035,1,DISCIPLINAR ,3509
3006952,1,DISCIPLINAR ,3509
3007040,1,DISCIPLINAR ,3509
3006954,1,DISCIPLINAR ,3509
3007096,1,DISCIPLINAR ,3509
1000044-M,NULL,NIVELACION,3509
1000048-M,NULL,NIVELACION,3509
1000045-M,NULL,NIVELACION,3509
1000049-M,NULL,NIVELACION,3509
1000046-M,NULL,NIVELACION,3509
1000050-M,NULL,NIVELACION,3509
1000053-M,NULL,NIVELACION,3509
1000047-M,NULL,NIVELACION,3509
1000051-M,NULL,NIVELACION,3509
3006837,1,FUNDAMENTACIÓN ,3509
3007046,1,DISCIPLINAR ,3509
3006825,1,FUNDAMENTACIÓN ,3509
1000002-M,NULL,NIVELACION,3509
3007047,1,DISCIPLINAR ,3509
3007048,1,DISCIPLINAR ,3509
3007049,1,DISCIPLINAR ,3509
3007050,1,DISCIPLINAR ,3509
3007073,1,DISCIPLINAR ,3509
1000001-M,NULL,NIVELACION,3509
3007053,1,DISCIPLINAR ,3509
3007556,0,DISCIPLINAR ,3509
3010625,0,DISCIPLINAR ,3509
3010831,0,DISCIPLINAR ,3509
3007059,1,DISCIPLINAR ,3509
3006829,1,FUNDAMENTACIÓN ,3509
3006807,1,DISCIPLINAR ,3509
3007065,0,DISCIPLINAR ,3509
3007066,NULL,TRABAJO DE GRADO,3509
3010171,1,DISCIPLINAR ,3510
1000003-M,0,FUNDAMENTACIÓN,3510
3007006,1,FUNDAMENTACIÓN ,3510
3007007,1,FUNDAMENTACIÓN ,3510
3007008,1,FUNDAMENTACIÓN ,3510
1000009-M,1,FUNDAMENTACIÓN ,3510
3006817,0,FUNDAMENTACIÓN,3510
3006948,1,FUNDAMENTACIÓN ,3510
1000004-M,1,FUNDAMENTACIÓN ,3510
1000005-M,1,FUNDAMENTACIÓN ,3510
3007072,0,DISCIPLINAR ,3510
3006950,1,FUNDAMENTACIÓN ,3510
3007074,0,DISCIPLINAR ,3510
3007075,0,DISCIPLINAR ,3510
3007076,0,DISCIPLINAR ,3510
3010915,0,DISCIPLINAR ,3510
3007077,1,DISCIPLINAR ,3510
3007492,NULL,TRABAJO DE GRADO,3510
3007078,1,DISCIPLINAR ,3510
3007079,0,DISCIPLINAR ,3510
3007080,1,FUNDAMENTACIÓN ,3510
3009017,0,DISCIPLINAR ,3510
3007719,0,DISCIPLINAR ,3510
3006816,0,DISCIPLINAR ,3510
3010916,0,DISCIPLINAR ,3510
3007081,0,FUNDAMENTACIÓN,3510
3007082,1,DISCIPLINAR ,3510
3007083,1,DISCIPLINAR ,3510
3006951,0,DISCIPLINAR ,3510
3007195,0,FUNDAMENTACIÓN,3510
3009970,0,FUNDAMENTACIÓN,3510
3007084,1,DISCIPLINAR ,3510
3007085,0,DISCIPLINAR ,3510
1000007-M,0,FUNDAMENTACIÓN,3510
3007086,0,DISCIPLINAR ,3510
3007116,0,FUNDAMENTACIÓN,3510
3008523,0,FUNDAMENTACIÓN,3510
3006800,0,FUNDAMENTACIÓN,3510
3006926,0,FUNDAMENTACIÓN,3510
3007088,0,DISCIPLINAR ,3510
3007089,1,DISCIPLINAR ,3510
3007199,0,FUNDAMENTACIÓN,3510
3008723,0,FUNDAMENTACIÓN,3510
1000019-M,1,FUNDAMENTACIÓN ,3510
3006952,0,DISCIPLINAR ,3510
3007090,0,DISCIPLINAR ,3510
3010389,0,FUNDAMENTACIÓN,3510
3007091,1,DISCIPLINAR ,3510
3010435,0,FUNDAMENTACIÓN,3510
3006835,0,FUNDAMENTACIÓN,3510
3007115,1,DISCIPLINAR ,3510
3007093,0,DISCIPLINAR ,3510
3007094,1,DISCIPLINAR ,3510
3009495,0,DISCIPLINAR ,3510
1000008-M,0,FUNDAMENTACIÓN,3510
3006954,1,FUNDAMENTACIÓN ,3510
3010917,0,DISCIPLINAR ,3510
3007096,1,FUNDAMENTACIÓN ,3510
3007097,0,DISCIPLINAR ,3510
3008603,0,FUNDAMENTACIÓN,3510
1000044-M,NULL,NIVELACION,3510
1000048-M,NULL,NIVELACION,3510
1000045-M,NULL,NIVELACION,3510
1000049-M,NULL,NIVELACION,3510
1000046-M,NULL,NIVELACION,3510
1000050-M,NULL,NIVELACION,3510
1000053-M,NULL,NIVELACION,3510
1000047-M,NULL,NIVELACION,3510
1000051-M,NULL,NIVELACION,3510
3009759,0,DISCIPLINAR ,3510
3010559,0,DISCIPLINAR ,3510
3007098,1,DISCIPLINAR ,3510
3007099,1,DISCIPLINAR ,3510
3006825,1,FUNDAMENTACIÓN ,3510
1000035-M,0,FUNDAMENTACIÓN,3510
1000002-M,NULL,NIVELACION,3510
1000001-M,NULL,NIVELACION,3510
3010560,0,DISCIPLINAR ,3510
3007100,0,FUNDAMENTACIÓN,3510
3007487,1,FUNDAMENTACIÓN ,3510
3007490,0,FUNDAMENTACIÓN,3510
3007101,0,DISCIPLINAR ,3510
3008561,0,DISCIPLINAR ,3510
3007102,1,DISCIPLINAR ,3510
3007488,1,FUNDAMENTACIÓN ,3510
3007069,0,DISCIPLINAR ,3510
3010171,1,DISCIPLINAR ,3511
3007308,0,DISCIPLINAR ,3511
3007005,1,DISCIPLINAR ,3511
1000003-M,1,FUNDAMENTACIÓN ,3511
3007504,1,DISCIPLINAR ,3511
3006801,0,DISCIPLINAR ,3511
3007006,1,FUNDAMENTACIÓN ,3511
3007007,1,FUNDAMENTACIÓN ,3511
3011072,1,DISCIPLINAR ,3511
3007008,1,FUNDAMENTACIÓN ,3511
1000009-M,1,FUNDAMENTACIÓN ,3511
3006817,1,FUNDAMENTACIÓN ,3511
3007120,1,DISCIPLINAR ,3511
3006948,1,DISCIPLINAR ,3511
1000004-M,1,FUNDAMENTACIÓN ,3511
3006964,0,DISCIPLINAR ,3511
3006997,0,DISCIPLINAR ,3511
3006950,1,FUNDAMENTACIÓN ,3511
3007142,NULL,TRABAJO DE GRADO,3511
3007019,0,DISCIPLINAR ,3511
3006821,1,FUNDAMENTACIÓN ,3511
3006951,1,DISCIPLINAR ,3511
3009970,0,DISCIPLINAR ,3511
3007028,1,DISCIPLINAR ,3511
3006952,0,DISCIPLINAR ,3511
3006835,1,DISCIPLINAR ,3511
3007135,1,DISCIPLINAR ,3511
3006954,1,FUNDAMENTACIÓN ,3511
3009000,0,DISCIPLINAR ,3511
3007295,0,DISCIPLINAR ,3511
3010161,1,DISCIPLINAR ,3511
1000044-M,NULL,NIVELACION,3511
1000048-M,NULL,NIVELACION,3511
1000045-M,NULL,NIVELACION,3511
1000049-M,NULL,NIVELACION,3511
1000046-M,NULL,NIVELACION,3511
1000050-M,NULL,NIVELACION,3511
1000053-M,NULL,NIVELACION,3511
1000047-M,NULL,NIVELACION,3511
1000051-M,NULL,NIVELACION,3511
3006837,1,FUNDAMENTACIÓN ,3511
3009277,1,FUNDAMENTACIÓN ,3511
3006825,1,FUNDAMENTACIÓN ,3511
1000002-M,NULL,NIVELACION,3511
3007122,1,DISCIPLINAR ,3511
1000001-M,NULL,NIVELACION,3511
3007123,1,DISCIPLINAR ,3511
3007124,1,DISCIPLINAR ,3511
3008596,1,FUNDAMENTACIÓN ,3511
3007125,1,DISCIPLINAR ,3511
3007126,0,DISCIPLINAR ,3511
3010163,0,DISCIPLINAR ,3511
3007502,0,DISCIPLINAR ,3511
3007134,0,DISCIPLINAR ,3511
3007139,0,DISCIPLINAR ,3511
3007503,0,DISCIPLINAR ,3511
3009813,0,DISCIPLINAR ,3511
3007127,0,DISCIPLINAR ,3511
3006829,1,FUNDAMENTACIÓN ,3511
3010113,1,DISCIPLINAR ,3511
3010842,1,DISCIPLINAR ,3511
3008994,1,DISCIPLINAR ,3511
3008995,1,DISCIPLINAR ,3511
3007133,0,DISCIPLINAR ,3511
3006999,0,DISCIPLINAR ,3511
3006998,0,DISCIPLINAR ,3511
3007141,NULL,TRABAJO DE GRADO,3511
3008895,1,DISCIPLINAR ,3512
3010932,0,DISCIPLINAR ,3512
3011080,0,DISCIPLINAR ,3512
3007145,0,DISCIPLINAR ,3512
3007146,0,DISCIPLINAR ,3512
3007147,1,DISCIPLINAR ,3512
3010119,1,FUNDAMENTACIÓN ,3512
3007300,1,DISCIPLINAR ,3512
3007181,NULL,TRABAJO DE GRADO,3512
3007150,1,DISCIPLINAR ,3512
3008899,0,DISCIPLINAR ,3512
3007311,0,FUNDAMENTACIÓN,3512
3006643,1,DISCIPLINAR ,3512
3010840,1,DISCIPLINAR ,3512
3007153,1,DISCIPLINAR ,3512
3007202,1,FUNDAMENTACIÓN ,3512
3010841,0,DISCIPLINAR ,3512
3007154,0,DISCIPLINAR ,3512
3010499,0,FUNDAMENTACIÓN,3512
3008912,0,DISCIPLINAR ,3512
3008911,0,DISCIPLINAR ,3512
3007177,0,DISCIPLINAR ,3512
3007156,1,DISCIPLINAR ,3512
3009491,0,DISCIPLINAR ,3512
3007239,0,DISCIPLINAR ,3512
3007243,0,FUNDAMENTACIÓN,3512
3006642,0,FUNDAMENTACIÓN,3512
3007245,0,DISCIPLINAR ,3512
3007205,0,DISCIPLINAR ,3512
1000044-M,NULL,NIVELACION,3512
1000048-M,NULL,NIVELACION,3512
1000045-M,NULL,NIVELACION,3512
1000049-M,NULL,NIVELACION,3512
1000046-M,NULL,NIVELACION,3512
1000050-M,NULL,NIVELACION,3512
1000053-M,NULL,NIVELACION,3512
1000047-M,NULL,NIVELACION,3512
1000051-M,NULL,NIVELACION,3512
3007157,1,DISCIPLINAR ,3512
3007158,1,FUNDAMENTACIÓN ,3512
3006931,0,DISCIPLINAR ,3512
3007370,1,DISCIPLINAR ,3512
3007159,0,DISCIPLINAR ,3512
3007178,1,DISCIPLINAR ,3512
1000002-M,NULL,NIVELACION,3512
3006760,0,DISCIPLINAR ,3512
3007160,0,DISCIPLINAR ,3512
3007261,0,DISCIPLINAR ,3512
3009586,0,DISCIPLINAR ,3512
3010793,0,DISCIPLINAR ,3512
3007163,1,DISCIPLINAR ,3512
3007164,1,DISCIPLINAR ,3512
3009569,1,DISCIPLINAR ,3512
3008897,0,DISCIPLINAR ,3512
3007168,0,FUNDAMENTACIÓN,3512
3010112,1,DISCIPLINAR ,3512
3007170,1,DISCIPLINAR ,3512
3007331,0,FUNDAMENTACIÓN,3512
3007171,1,DISCIPLINAR ,3512
3007506,NULL,NIVELACION,3512
3007507,NULL,NIVELACION,3512
3007508,NULL,NIVELACION,3512
3007509,NULL,NIVELACION,3512
3007510,NULL,NIVELACION,3512
3007511,NULL,NIVELACION,3512
3007475,0,FUNDAMENTACIÓN,3512
3007174,1,DISCIPLINAR ,3512
3007175,1,FUNDAMENTACIÓN ,3512
3007274,0,DISCIPLINAR ,3512
3007276,0,DISCIPLINAR ,3512
3009482,1,DISCIPLINAR ,3512
3007180,NULL,TRABAJO DE GRADO,3512
1000003-M,1,FUNDAMENTACIÓN ,3513
1000004-M,1,FUNDAMENTACIÓN ,3513
1000006-M,0,FUNDAMENTACIÓN,3513
1000005-M,1,FUNDAMENTACIÓN ,3513
3007182,0,DISCIPLINAR ,3513
3010119,0,DISCIPLINAR ,3513
3007222,NULL,TRABAJO DE GRADO,3513
3007183,1,DISCIPLINAR ,3513
3009699,1,DISCIPLINAR ,3513
3007186,0,DISCIPLINAR ,3513
3009948,1,DISCIPLINAR ,3513
3009947,1,DISCIPLINAR ,3513
3007189,1,DISCIPLINAR ,3513
3007192,0,DISCIPLINAR ,3513
3007193,1,FUNDAMENTACIÓN ,3513
3007194,0,DISCIPLINAR ,3513
3007195,1,DISCIPLINAR ,3513
3007196,1,DISCIPLINAR ,3513
3007197,1,DISCIPLINAR ,3513
3009970,0,DISCIPLINAR ,3513
3007084,0,DISCIPLINAR ,3513
1000007-M,0,FUNDAMENTACIÓN,3513
3006914,1,FUNDAMENTACIÓN ,3513
3006915,0,FUNDAMENTACIÓN,3513
3007200,1,DISCIPLINAR ,3513
3009949,0,FUNDAMENTACIÓN,3513
3007202,1,FUNDAMENTACIÓN ,3513
1000008-M,0,FUNDAMENTACIÓN,3513
3006642,1,FUNDAMENTACIÓN ,3513
3007204,1,FUNDAMENTACIÓN ,3513
3007205,1,FUNDAMENTACIÓN ,3513
3007297,1,FUNDAMENTACIÓN ,3513
1000044-M,NULL,NIVELACION,3513
1000048-M,NULL,NIVELACION,3513
1000045-M,NULL,NIVELACION,3513
1000049-M,NULL,NIVELACION,3513
1000046-M,NULL,NIVELACION,3513
1000050-M,NULL,NIVELACION,3513
1000053-M,NULL,NIVELACION,3513
1000047-M,NULL,NIVELACION,3513
1000051-M,NULL,NIVELACION,3513
3009996,0,DISCIPLINAR ,3513
3009791,1,FUNDAMENTACIÓN ,3513
3010824,0,DISCIPLINAR ,3513
1000002-M,NULL,NIVELACION,3513
3009951,1,DISCIPLINAR ,3513
3007208,1,DISCIPLINAR ,3513
3007209,1,DISCIPLINAR ,3513
1000001-M,NULL,NIVELACION,3513
3007210,0,FUNDAMENTACIÓN,3513
3009743,1,DISCIPLINAR ,3513
3009953,1,DISCIPLINAR ,3513
3009952,1,DISCIPLINAR ,3513
3009954,1,DISCIPLINAR ,3513
3007217,0,DISCIPLINAR ,3513
3007219,1,DISCIPLINAR ,3513
3007220,0,DISCIPLINAR ,3513
3007221,NULL,TRABAJO DE GRADO,3513
3009972,0,DISCIPLINAR ,3513
3007149,0,FUNDAMENTACIÓN,3514
3007300,0,FUNDAMENTACIÓN,3514
3007281,NULL,TRABAJO DE GRADO,3514
3010890,1,FUNDAMENTACIÓN ,3514
3007199,0,FUNDAMENTACIÓN,3514
3010840,0,DISCIPLINAR ,3514
3007153,0,DISCIPLINAR ,3514
3007202,0,FUNDAMENTACIÓN,3514
3010841,0,FUNDAMENTACIÓN,3514
3007235,0,DISCIPLINAR ,3514
3007236,1,DISCIPLINAR ,3514
3007237,1,DISCIPLINAR ,3514
3009491,1,DISCIPLINAR ,3514
3007239,0,DISCIPLINAR ,3514
3007251,1,DISCIPLINAR ,3514
3007252,1,DISCIPLINAR ,3514
3007253,1,DISCIPLINAR ,3514
3007254,1,DISCIPLINAR ,3514
3007255,1,DISCIPLINAR ,3514
3007243,0,DISCIPLINAR ,3514
3007240,0,DISCIPLINAR ,3514
3006669,0,DISCIPLINAR ,3514
3007241,0,DISCIPLINAR ,3514
3010698,0,DISCIPLINAR ,3514
3006671,0,DISCIPLINAR ,3514
3006642,0,FUNDAMENTACIÓN,3514
3007249,0,DISCIPLINAR ,3514
3007245,0,DISCIPLINAR ,3514
3007234,0,DISCIPLINAR ,3514
3010111,0,DISCIPLINAR ,3514
3007248,0,DISCIPLINAR ,3514
1000044-M,NULL,NIVELACION,3514
1000048-M,NULL,NIVELACION,3514
1000045-M,NULL,NIVELACION,3514
1000049-M,NULL,NIVELACION,3514
1000046-M,NULL,NIVELACION,3514
1000050-M,NULL,NIVELACION,3514
1000053-M,NULL,NIVELACION,3514
1000047-M,NULL,NIVELACION,3514
1000051-M,NULL,NIVELACION,3514
3006931,0,FUNDAMENTACIÓN,3514
3007159,0,FUNDAMENTACIÓN,3514
1000002-M,NULL,NIVELACION,3514
3007259,1,FUNDAMENTACIÓN ,3514
3007261,0,FUNDAMENTACIÓN,3514
3010793,0,FUNDAMENTACIÓN,3514
3007262,1,FUNDAMENTACIÓN ,3514
3007264,0,FUNDAMENTACIÓN,3514
3007168,0,DISCIPLINAR ,3514
3007273,1,FUNDAMENTACIÓN ,3514
3007174,0,FUNDAMENTACIÓN,3514
3007277,1,DISCIPLINAR ,3514
3007369,1,DISCIPLINAR ,3514
3007278,1,DISCIPLINAR ,3514
3007279,1,DISCIPLINAR ,3514
3007274,1,FUNDAMENTACIÓN ,3514
3009492,1,FUNDAMENTACIÓN ,3514
3007276,0,FUNDAMENTACIÓN,3514
3009482,0,FUNDAMENTACIÓN,3514
3007280,NULL,TRABAJO DE GRADO,3514
3007282,1,DISCIPLINAR ,3515
1000003-M,0,FUNDAMENTACIÓN,3515
1000004-M,1,FUNDAMENTACIÓN ,3515
1000005-M,1,FUNDAMENTACIÓN ,3515
3007182,0,DISCIPLINAR ,3515
3007368,0,DISCIPLINAR ,3515
3007283,0,DISCIPLINAR ,3515
3008901,1,DISCIPLINAR ,3515
3007307,NULL,TRABAJO DE GRADO,3515
3007285,1,DISCIPLINAR ,3515
3007311,0,DISCIPLINAR ,3515
3007286,0,DISCIPLINAR ,3515
3007287,0,DISCIPLINAR ,3515
3007288,0,DISCIPLINAR ,3515
3007193,0,DISCIPLINAR ,3515
1000007-M,1,FUNDAMENTACIÓN ,3515
3006914,1,FUNDAMENTACIÓN ,3515
3006915,1,FUNDAMENTACIÓN ,3515
3009137,1,FUNDAMENTACIÓN ,3515
3008663,0,DISCIPLINAR ,3515
3007290,0,DISCIPLINAR ,3515
1000017-M,0,FUNDAMENTACIÓN,3515
1000020-M,0,FUNDAMENTACIÓN,3515
1000019-M,1,FUNDAMENTACIÓN ,3515
1000018-M,0,FUNDAMENTACIÓN,3515
3007291,0,DISCIPLINAR ,3515
3010389,0,FUNDAMENTACIÓN,3515
3010435,1,FUNDAMENTACIÓN ,3515
3007292,0,DISCIPLINAR ,3515
1000008-M,1,FUNDAMENTACIÓN ,3515
3007315,1,DISCIPLINAR ,3515
3007293,0,DISCIPLINAR ,3515
3009252,0,DISCIPLINAR ,3515
3007294,1,DISCIPLINAR ,3515
3007295,1,DISCIPLINAR ,3515
3008912,1,DISCIPLINAR ,3515
3008911,0,DISCIPLINAR ,3515
3007297,0,DISCIPLINAR ,3515
1000044-M,NULL,NIVELACION,3515
1000048-M,NULL,NIVELACION,3515
1000045-M,NULL,NIVELACION,3515
1000049-M,NULL,NIVELACION,3515
1000046-M,NULL,NIVELACION,3515
1000050-M,NULL,NIVELACION,3515
1000053-M,NULL,NIVELACION,3515
1000047-M,NULL,NIVELACION,3515
1000051-M,NULL,NIVELACION,3515
3007319,1,DISCIPLINAR ,3515
3007298,1,DISCIPLINAR ,3515
3007322,0,DISCIPLINAR ,3515
3007299,0,DISCIPLINAR ,3515
3007323,1,DISCIPLINAR ,3515
3007324,1,DISCIPLINAR ,3515
3007325,1,DISCIPLINAR ,3515
3006852,0,FUNDAMENTACIÓN,3515
1000002-M,NULL,NIVELACION,3515
3006760,0,DISCIPLINAR ,3515
3006904,0,FUNDAMENTACIÓN,3515
3009951,1,DISCIPLINAR ,3515
3007301,0,DISCIPLINAR ,3515
3007302,0,DISCIPLINAR ,3515
1000001-M,NULL,NIVELACION,3515
3006906,0,FUNDAMENTACIÓN,3515
3006905,0,FUNDAMENTACIÓN,3515
3007210,0,DISCIPLINAR ,3515
3008662,0,DISCIPLINAR ,3515
3007303,0,DISCIPLINAR ,3515
3006907,0,FUNDAMENTACIÓN,3515
3009743,1,DISCIPLINAR ,3515
3007305,0,DISCIPLINAR ,3515
3007844,1,DISCIPLINAR ,3515
3007845,1,DISCIPLINAR ,3515
3007846,1,DISCIPLINAR ,3515
3007331,0,DISCIPLINAR ,3515
3007872,0,DISCIPLINAR ,3515
3007702,1,FUNDAMENTACIÓN ,3515
3007332,0,DISCIPLINAR ,3515
3007333,1,DISCIPLINAR ,3515
3007304,0,DISCIPLINAR ,3515
3007306,NULL,TRABAJO DE GRADO,3515
3010521,1,DISCIPLINAR ,3528
3010522,0,DISCIPLINAR ,3528
3010396,1,DISCIPLINAR ,3528
3010397,0,DISCIPLINAR ,3528
1000003-M,1,FUNDAMENTACIÓN ,3528
3011067,0,DISCIPLINAR ,3528
1000004-M,1,FUNDAMENTACIÓN ,3528
1000006-M,0,FUNDAMENTACIÓN,3528
1000005-M,1,FUNDAMENTACIÓN ,3528
3007182,0,DISCIPLINAR ,3528
3007368,0,DISCIPLINAR ,3528
3010507,1,DISCIPLINAR ,3528
3007307,NULL,TRABAJO DE GRADO,3528
3010510,0,DISCIPLINAR ,3528
3010403,1,DISCIPLINAR ,3528
3010404,0,DISCIPLINAR ,3528
3007183,0,DISCIPLINAR ,3528
3007311,0,DISCIPLINAR ,3528
3007340,0,FUNDAMENTACIÓN,3528
3010405,0,DISCIPLINAR ,3528
3007287,0,DISCIPLINAR ,3528
3007288,0,DISCIPLINAR ,3528
3007193,0,DISCIPLINAR ,3528
1000007-M,1,FUNDAMENTACIÓN ,3528
3010651,1,FUNDAMENTACIÓN ,3528
3006915,1,FUNDAMENTACIÓN ,3528
3009137,1,FUNDAMENTACIÓN ,3528
3008663,0,DISCIPLINAR ,3528
3010674,0,DISCIPLINAR ,3528
3010407,1,DISCIPLINAR ,3528
1000095,NULL,NIVELACION,3528
1000017-M,0,FUNDAMENTACIÓN,3528
1000020-M,0,FUNDAMENTACIÓN,3528
1000019-M,1,FUNDAMENTACIÓN ,3528
1000018-M,0,FUNDAMENTACIÓN,3528
3010523,0,DISCIPLINAR ,3528
3011020,0,DISCIPLINAR ,3528
3010535,0,DISCIPLINAR ,3528
3007202,0,DISCIPLINAR ,3528
3010524,1,DISCIPLINAR ,3528
3010435,1,FUNDAMENTACIÓN ,3528
3010408,1,DISCIPLINAR ,3528
3008883,1,FUNDAMENTACIÓN ,3528
3010525,0,DISCIPLINAR ,3528
1000008-M,1,FUNDAMENTACIÓN ,3528
3010499,0,DISCIPLINAR ,3528
3010526,0,DISCIPLINAR ,3528
3010410,1,DISCIPLINAR ,3528
3010537,0,DISCIPLINAR ,3528
3010500,1,DISCIPLINAR ,3528
1000044-M,NULL,NIVELACION,3528
1000048-M,NULL,NIVELACION,3528
1000045-M,NULL,NIVELACION,3528
1000049-M,NULL,NIVELACION,3528
1000046-M,NULL,NIVELACION,3528
1000050-M,NULL,NIVELACION,3528
1000053-M,NULL,NIVELACION,3528
1000047-M,NULL,NIVELACION,3528
1000051-M,NULL,NIVELACION,3528
3010411,1,DISCIPLINAR ,3528
3010527,0,DISCIPLINAR ,3528
3010414,1,DISCIPLINAR ,3528
3010512,1,DISCIPLINAR ,3528
3010415,0,DISCIPLINAR ,3528
3010513,0,DISCIPLINAR ,3528
3007323,1,DISCIPLINAR ,3528
3007324,1,DISCIPLINAR ,3528
3007325,1,DISCIPLINAR ,3528
3006852,0,FUNDAMENTACIÓN,3528
3008171,NULL,NIVELACION,3528
1000002-M,NULL,NIVELACION,3528
3009951,1,DISCIPLINAR ,3528
3007302,0,DISCIPLINAR ,3528
3010516,0,DISCIPLINAR ,3528
3010517,0,DISCIPLINAR ,3528
1000001-M,NULL,NIVELACION,3528
3008170,NULL,NIVELACION,3528
3006906,0,FUNDAMENTACIÓN,3528
3006905,0,FUNDAMENTACIÓN,3528
3010518,1,DISCIPLINAR ,3528
3007371,0,DISCIPLINAR ,3527
1000003-M,1,FUNDAMENTACIÓN ,3527
3010454,0,DISCIPLINAR ,3527
3009002,0,DISCIPLINAR ,3527
3006841,0,FUNDAMENTACIÓN,3527
3009004,1,DISCIPLINAR ,3527
3009417,0,FUNDAMENTACIÓN,3527
1000009-M,1,FUNDAMENTACIÓN ,3527
3006828,0,FUNDAMENTACIÓN,3527
3007012,0,DISCIPLINAR ,3527
1000004-M,1,FUNDAMENTACIÓN ,3527
1000006-M,1,FUNDAMENTACIÓN ,3527
1000005-M,1,FUNDAMENTACIÓN ,3527
3009392,0,DISCIPLINAR ,3527
3009006,0,DISCIPLINAR ,3527
3007227,0,DISCIPLINAR ,3527
3009241,0,DISCIPLINAR ,3527
3009024,1,FUNDAMENTACIÓN ,3527
3009231,NULL,TRABAJO DE GRADO,3527
3008231,0,DISCIPLINAR ,3527
3007311,0,DISCIPLINAR ,3527
3009369,1,DISCIPLINAR ,3527
3011012,1,DISCIPLINAR ,3527
3008665,0,DISCIPLINAR ,3527
3007084,0,FUNDAMENTACIÓN,3527
1000007-M,1,FUNDAMENTACIÓN ,3527
3006914,1,FUNDAMENTACIÓN ,3527
3008723,0,FUNDAMENTACIÓN,3527
3008999,0,DISCIPLINAR ,3527
3007814,0,DISCIPLINAR ,3527
1000020-M,0,FUNDAMENTACIÓN,3527
1000019-M,1,FUNDAMENTACIÓN ,3527
3007202,1,FUNDAMENTACIÓN ,3527
3009003,1,DISCIPLINAR ,3527
3010435,1,FUNDAMENTACIÓN ,3527
3006988,0,DISCIPLINAR ,3527
3007233,0,FUNDAMENTACIÓN,3527
3010841,0,FUNDAMENTACIÓN,3527
3007093,0,FUNDAMENTACIÓN,3527
3007780,1,DISCIPLINAR ,3527
1000008-M,1,FUNDAMENTACIÓN ,3527
3007709,0,DISCIPLINAR ,3527
3009000,1,DISCIPLINAR ,3527
3007382,0,DISCIPLINAR ,3527
3007385,0,DISCIPLINAR ,3527
3007243,0,FUNDAMENTACIÓN,3527
3007389,0,DISCIPLINAR ,3527
1000044-M,NULL,NIVELACION,3527
1000048-M,NULL,NIVELACION,3527
1000045-M,NULL,NIVELACION,3527
1000049-M,NULL,NIVELACION,3527
1000046-M,NULL,NIVELACION,3527
1000050-M,NULL,NIVELACION,3527
1000053-M,NULL,NIVELACION,3527
1000047-M,NULL,NIVELACION,3527
1000051-M,NULL,NIVELACION,3527
3008977,1,FUNDAMENTACIÓN ,3527
3007322,0,DISCIPLINAR ,3527
3006825,0,FUNDAMENTACIÓN,3527
1000002-M,NULL,NIVELACION,3527
3009242,0,DISCIPLINAR ,3527
1000001-M,NULL,NIVELACION,3527
3006960,1,DISCIPLINAR ,3527
3008319,0,DISCIPLINAR ,3527
3007465,0,DISCIPLINAR ,3527
3009001,1,DISCIPLINAR ,3527
3006829,1,FUNDAMENTACIÓN ,3527
1000034-M,0,FUNDAMENTACIÓN,3527
3008998,0,DISCIPLINAR ,3527
3007844,1,DISCIPLINAR ,3527
3007845,1,DISCIPLINAR ,3527
3007846,1,DISCIPLINAR ,3527
3007471,0,DISCIPLINAR ,3527
3009404,0,FUNDAMENTACIÓN,3527
3007826,1,DISCIPLINAR ,3527
3009230,NULL,TRABAJO DE GRADO,3527
3009351,0,DISCIPLINAR ,3527
3007403,0,DISCIPLINAR ,3527
3007371,0,DISCIPLINAR ,3529
1000003-M,1,FUNDAMENTACIÓN ,3529
3010454,0,DISCIPLINAR ,3529
3009002,0,DISCIPLINAR ,3529
3009004,1,DISCIPLINAR ,3529
3009417,0,FUNDAMENTACIÓN,3529
1000009-M,1,FUNDAMENTACIÓN ,3529
3007012,0,DISCIPLINAR ,3529
1000004-M,1,FUNDAMENTACIÓN ,3529
1000006-M,1,FUNDAMENTACIÓN ,3529
1000005-M,1,FUNDAMENTACIÓN ,3529
3009392,0,DISCIPLINAR ,3529
3009006,0,DISCIPLINAR ,3529
3007227,0,DISCIPLINAR ,3529
